state,district,year_month,age_0_5,age_5_17,age_18_greater,demo_age_5_17,demo_age_17_,bio_age_5_17,bio_age_17_
Jammu & Kashmir,Kargil,2025-11,0.0,2.0,0.0,0.0,4.0,0.0,1.0
Gujarat,Patan,2025-07,1741.0,1178.0,232.0,124.0,1009.0,7874.0,7411.0
Maharashtra,Yavatmal,2025-07,858.0,405.0,39.0,73.0,818.0,12429.0,24848.0
Kerala,Malappuram,2025-12,2582.0,642.0,31.0,2219.0,48285.0,10550.0,15827.0
Madhya Pradesh,Indore,2025-12,2699.0,451.0,81.0,2874.0,22347.0,19677.0,15420.0
Madhya Pradesh,Mandla,2025-12,1182.0,32.0,1.0,830.0,6123.0,3044.0,2859.0
Madhya Pradesh,Sheopur,2025-12,929.0,476.0,3.0,774.0,4616.0,2907.0,2457.0
Kerala,Kasargod,2025-12,53.0,11.0,0.0,4.0,611.0,63.0,510.0
Madhya Pradesh,Ratlam,2025-12,959.0,172.0,25.0,875.0,6388.0,23657.0,4263.0
Maharashtra,Akola,2025-12,699.0,53.0,1.0,640.0,9465.0,6341.0,11299.0
Odisha,Anugul,2025-12,20.0,3.0,0.0,32.0,439.0,64.0,266.0
Odisha,Bargarh,2025-12,769.0,126.0,1.0,1077.0,6694.0,4869.0,3538.0
Odisha,Dhenkanal,2025-12,607.0,96.0,7.0,1054.0,4868.0,4527.0,2838.0
Odisha,NUAPADA,2025-12,7.0,0.0,0.0,4.0,103.0,14.0,31.0
Orissa,Kandhamal,2025-12,5.0,0.0,0.0,4.0,74.0,12.0,41.0
Orissa,Puri,2025-12,43.0,2.0,0.0,47.0,641.0,157.0,354.0
Punjab,Kapurthala,2025-12,150.0,29.0,160.0,212.0,3652.0,3859.0,3042.0
Rajasthan,Ganganagar,2025-12,1292.0,281.0,5.0,1155.0,9702.0,7251.0,7433.0
Andhra Pradesh,Khammam,2025-12,101.0,14.0,0.0,880.0,7323.0,1740.0,2368.0
Andhra Pradesh,Parvathipuram Manyam,2025-12,93.0,2.0,2.0,383.0,1873.0,397.0,667.0
Mizoram,Mammit,2025-12,12.0,0.0,0.0,0.0,95.0,69.0,26.0
Jammu and Kashmir,Ganderbal,2025-12,171.0,5.0,2.0,296.0,1645.0,2068.0,657.0
Jammu and Kashmir,Ramban,2025-12,484.0,96.0,1.0,566.0,1499.0,5300.0,915.0
Jammu and Kashmir,Reasi,2025-12,331.0,88.0,4.0,286.0,1798.0,1402.0,1150.0
Karnataka,Bangalore,2025-12,1248.0,218.0,1.0,1045.0,13412.0,6707.0,14628.0
Karnataka,Hasan,2025-12,237.0,12.0,0.0,123.0,2451.0,372.0,1438.0
Karnataka,Shimoga,2025-12,535.0,23.0,0.0,276.0,3872.0,912.0,2235.0
Assam,Majuli,2025-12,41.0,14.0,0.0,68.0,716.0,199.0,131.0
Bihar,Jamui,2025-12,704.0,548.0,9.0,1346.0,11970.0,10829.0,4475.0
Bihar,Jehanabad,2025-12,199.0,598.0,6.0,1104.0,7751.0,1788.0,3114.0
Bihar,Katihar,2025-12,2009.0,693.0,10.0,2511.0,29940.0,11911.0,14908.0
Bihar,Nalanda,2025-12,709.0,1520.0,9.0,3331.0,24376.0,7882.0,7517.0
Bihar,Saharsa,2025-12,1080.0,983.0,18.0,1591.0,12480.0,5007.0,9731.0
Bihar,Saran,2025-12,1486.0,2701.0,29.0,3828.0,33641.0,8872.0,12524.0
Chhattisgarh,Gariyaband,2025-12,246.0,39.0,0.0,519.0,7381.0,8519.0,3480.0
Chhattisgarh,Uttar Bastar Kanker,2025-12,207.0,40.0,0.0,496.0,5016.0,2724.0,3677.0
Delhi,Shahdara,2025-12,52.0,24.0,2.0,336.0,3054.0,194.0,508.0
Gujarat,Amreli,2025-12,766.0,62.0,27.0,520.0,6818.0,3998.0,3584.0
Gujarat,Arvalli,2025-12,382.0,24.0,24.0,418.0,2004.0,2782.0,1400.0
Haryana,Sirsa,2025-12,666.0,34.0,0.0,647.0,8504.0,5156.0,7775.0
Orissa,Dhenkanal,2025-12,31.0,0.0,0.0,14.0,158.0,61.0,140.0
Sikkim,South,2025-12,3.0,3.0,0.0,25.0,535.0,60.0,128.0
Tamil Nadu,Tenkasi,2025-12,197.0,15.0,0.0,426.0,2276.0,1798.0,377.0
Uttar Pradesh,Chandauli,2025-12,441.0,420.0,9.0,1582.0,15119.0,4588.0,4001.0
Uttar Pradesh,Kushinagar,2025-12,868.0,989.0,6.0,2937.0,27346.0,11424.0,9172.0
West Bengal,Darjeeling,2025-12,468.0,162.0,182.0,704.0,14495.0,2224.0,3167.0
Telangana,Hanumakonda,2025-12,128.0,16.0,0.0,361.0,3279.0,241.0,530.0
Telangana,Kamareddy,2025-12,220.0,16.0,2.0,639.0,4098.0,1627.0,927.0
Telangana,Karimnagar,2025-12,696.0,65.0,1.0,1539.0,13171.0,10091.0,6386.0
Telangana,Nirmal,2025-12,166.0,13.0,0.0,869.0,6019.0,1275.0,1006.0
Kerala,Thrissur,2025-11,1644.0,383.0,380.0,1098.0,13636.0,3645.0,7630.0
Ladakh,Leh,2025-11,35.0,4.0,3.0,65.0,354.0,85.0,133.0
Lakshadweep,Lakshadweep,2025-11,59.0,4.0,1.0,51.0,252.0,227.0,213.0
Madhya Pradesh,Khargone,2025-11,1443.0,429.0,27.0,604.0,4697.0,3451.0,6073.0
Madhya Pradesh,Maihar,2025-11,90.0,2.0,7.0,27.0,687.0,22.0,252.0
Madhya Pradesh,Narsimhapur,2025-11,271.0,57.0,0.0,48.0,900.0,330.0,639.0
Maharashtra,Buldana,2025-11,195.0,16.0,0.0,46.0,13090.0,377.0,6839.0
Maharashtra,Gondiya,2025-11,704.0,22.0,1.0,621.0,23677.0,3661.0,9567.0
Maharashtra,Jalgaon,2025-11,2036.0,252.0,44.0,1478.0,60334.0,13599.0,36168.0
Maharashtra,Mumbai Suburban,2025-11,2508.0,624.0,156.0,2951.0,26283.0,14786.0,6578.0
Maharashtra,Satara,2025-11,1180.0,105.0,33.0,1045.0,42276.0,9898.0,13588.0
Meghalaya,East Khasi Hills,2025-11,225.0,517.0,1106.0,224.0,1892.0,1566.0,821.0
Nagaland,Tuensang,2025-11,66.0,61.0,8.0,129.0,714.0,212.0,540.0
Andhra Pradesh,Kakinada,2025-11,246.0,19.0,11.0,576.0,3330.0,1247.0,382.0
Andhra Pradesh,Medak,2025-11,288.0,66.0,0.0,583.0,2990.0,924.0,1929.0
Andhra Pradesh,Y. S. R,2025-11,228.0,13.0,10.0,559.0,3286.0,678.0,288.0
Assam,Bongaigaon,2025-11,385.0,95.0,14.0,348.0,4129.0,3207.0,1380.0
Bihar,Kaimur (Bhabua),2025-11,517.0,496.0,8.0,1153.0,12999.0,2778.0,3740.0
Chhattisgarh,Bijapur,2025-11,476.0,208.0,184.0,241.0,1836.0,1245.0,1375.0
Chhattisgarh,Kondagaon,2025-11,468.0,304.0,7.0,738.0,8371.0,3130.0,3174.0
Chhattisgarh,Surguja,2025-11,658.0,223.0,11.0,1399.0,14115.0,3656.0,5113.0
West Bengal,Puruliya,2025-11,2413.0,891.0,4.0,2672.0,34852.0,3567.0,6916.0
West Bengal,South 24 Parganas,2025-11,6570.0,2258.0,10.0,4791.0,81317.0,8358.0,14703.0
Telangana,Mancherial,2025-11,206.0,41.0,0.0,925.0,5845.0,1452.0,531.0
Telangana,Medchal-malkajgiri,2025-11,774.0,240.0,40.0,2799.0,11398.0,1878.0,1327.0
Uttar Pradesh,Allahabad,2025-11,1794.0,1421.0,24.0,2865.0,30616.0,16926.0,10629.0
Uttar Pradesh,Amethi,2025-11,938.0,606.0,16.0,1058.0,12087.0,6633.0,3897.0
Uttar Pradesh,Gorakhpur,2025-11,1534.0,2063.0,29.0,3182.0,27274.0,11915.0,10370.0
Uttar Pradesh,Rampur,2025-11,1709.0,898.0,50.0,1479.0,22118.0,8377.0,5990.0
Uttar Pradesh,Saharanpur,2025-11,2678.0,868.0,8.0,1583.0,24470.0,13369.0,9744.0
Uttarakhand,Dehradun,2025-11,1356.0,236.0,11.0,1196.0,11034.0,9655.0,6755.0
Uttarakhand,Haridwar,2025-11,1105.0,258.0,2.0,1084.0,10436.0,13613.0,4760.0
Uttarakhand,Rudraprayag,2025-11,225.0,17.0,0.0,128.0,1080.0,3261.0,1600.0
Uttarakhand,Udham Singh Nagar,2025-11,1253.0,231.0,8.0,1236.0,11010.0,14408.0,6891.0
West Bengal,Howrah,2025-11,2053.0,720.0,0.0,1718.0,28717.0,3515.0,5496.0
West Bengal,Jhargram,2025-11,184.0,39.0,0.0,166.0,1262.0,208.0,167.0
Jammu and Kashmir,Badgam,2025-11,425.0,41.0,0.0,145.0,1716.0,570.0,724.0
Jammu and Kashmir,Doda,2025-11,858.0,272.0,10.0,245.0,1825.0,4155.0,1902.0
Jammu and Kashmir,Srinagar,2025-11,685.0,80.0,87.0,620.0,6730.0,6587.0,3954.0
Jharkhand,Khunti,2025-11,351.0,249.0,4.0,278.0,3373.0,1203.0,3189.0
Karnataka,Hassan,2025-11,625.0,53.0,16.0,648.0,4080.0,2487.0,1853.0
Karnataka,Mysuru,2025-11,709.0,75.0,60.0,553.0,4478.0,3152.0,1642.0
Karnataka,Tumakuru,2025-11,633.0,47.0,3.0,469.0,3381.0,2240.0,1270.0
Bihar,Bhabua,2025-11,3.0,5.0,0.0,3.0,40.0,0.0,5.0
Chhattisgarh,Sarangarh-Bilaigarh,2025-11,41.0,9.0,0.0,146.0,2180.0,29.0,223.0
Gujarat,Gir Somnath,2025-11,582.0,104.0,19.0,361.0,1839.0,1801.0,826.0
Gujarat,Jamnagar,2025-11,973.0,117.0,78.0,669.0,6492.0,2911.0,2948.0
Gujarat,Mahesana,2025-11,1314.0,161.0,16.0,762.0,6878.0,2669.0,4504.0
Gujarat,Surendranagar,2025-11,31.0,8.0,0.0,6.0,252.0,13.0,110.0
Haryana,Jhajjar,2025-11,665.0,27.0,5.0,497.0,3598.0,2821.0,2856.0
Haryana,Mahendragarh,2025-11,710.0,38.0,22.0,378.0,3202.0,2692.0,2889.0
Haryana,Sonipat,2025-11,1241.0,74.0,3.0,870.0,5971.0,3544.0,4387.0
Maharashtra,Washim *,2025-11,3.0,1.0,0.0,0.0,650.0,6.0,303.0
Mizoram,Champhai,2025-11,78.0,34.0,7.0,77.0,577.0,188.0,126.0
Odisha,Jagatsinghpur,2025-11,132.0,16.0,0.0,55.0,1136.0,699.0,1119.0
Orissa,Cuttack,2025-11,55.0,9.0,0.0,22.0,438.0,109.0,475.0
Orissa,Jagatsinghapur,2025-11,6.0,1.0,0.0,0.0,16.0,21.0,37.0
Rajasthan,Ajmer,2025-11,1972.0,550.0,66.0,1492.0,12665.0,7020.0,7673.0
Rajasthan,Karauli,2025-11,1373.0,647.0,72.0,1201.0,7040.0,4936.0,3118.0
Sikkim,North,2025-11,10.0,3.0,0.0,19.0,158.0,17.0,22.0
Tamil Nadu,Chengalpattu,2025-11,179.0,113.0,13.0,644.0,5123.0,934.0,205.0
Tamil Nadu,Nagapattinam,2025-11,923.0,234.0,0.0,1164.0,8277.0,4798.0,7100.0
Tamil Nadu,The Nilgiris,2025-11,345.0,139.0,4.0,737.0,3106.0,2915.0,1885.0
Tamil Nadu,Theni,2025-11,771.0,189.0,2.0,1461.0,6894.0,5044.0,4140.0
Uttar Pradesh,Bhadohi,2025-11,63.0,50.0,3.0,180.0,1178.0,403.0,263.0
Uttar Pradesh,Allahabad,2025-10,1392.0,1289.0,22.0,2038.0,17795.0,9183.0,5391.0
Uttar Pradesh,Amethi,2025-10,769.0,722.0,30.0,855.0,7462.0,3603.0,2225.0
Uttar Pradesh,Bhadohi,2025-10,54.0,78.0,0.0,133.0,604.0,257.0,154.0
Uttar Pradesh,Gorakhpur,2025-10,1117.0,1669.0,52.0,1779.0,12967.0,5382.0,5339.0
Uttar Pradesh,Rampur,2025-10,1252.0,690.0,7.0,783.0,8106.0,5293.0,2832.0
Uttar Pradesh,Saharanpur,2025-10,1896.0,646.0,12.0,942.0,11303.0,7998.0,4876.0
Uttarakhand,Dehradun,2025-10,1054.0,206.0,4.0,527.0,5350.0,4358.0,3494.0
Uttarakhand,Haridwar,2025-10,967.0,209.0,1.0,485.0,5579.0,3687.0,2514.0
Maharashtra,Satara,2025-10,797.0,89.0,18.0,574.0,13696.0,6321.0,7909.0
Meghalaya,East Khasi Hills,2025-10,236.0,527.0,638.0,279.0,2306.0,884.0,799.0
Mizoram,Champhai,2025-10,136.0,22.0,19.0,86.0,451.0,308.0,176.0
Odisha,Jagatsinghpur,2025-10,196.0,17.0,0.0,46.0,934.0,415.0,1221.0
Rajasthan,Ajmer,2025-10,1146.0,404.0,5.0,818.0,6067.0,3849.0,3442.0
Rajasthan,Karauli,2025-10,722.0,369.0,0.0,593.0,3534.0,1927.0,1501.0
Tamil Nadu,Chengalpattu,2025-10,141.0,41.0,0.0,315.0,2727.0,343.0,145.0
Karnataka,Hassan,2025-10,462.0,29.0,2.0,496.0,2935.0,1536.0,1277.0
Karnataka,Mysuru,2025-10,655.0,51.0,17.0,434.0,2947.0,1958.0,1151.0
Karnataka,Tumakuru,2025-10,586.0,33.0,20.0,396.0,2534.0,1632.0,998.0
Kerala,Thrissur,2025-10,1320.0,444.0,62.0,979.0,9342.0,3087.0,7089.0
Lakshadweep,Lakshadweep,2025-10,42.0,2.0,0.0,38.0,204.0,300.0,158.0
Madhya Pradesh,Khargone,2025-10,974.0,305.0,39.0,350.0,2847.0,2169.0,3183.0
Madhya Pradesh,Maihar,2025-10,79.0,6.0,7.0,12.0,401.0,19.0,135.0
Madhya Pradesh,Narsimhapur,2025-10,130.0,31.0,0.0,45.0,464.0,281.0,445.0
Andhra Pradesh,Medak,2025-10,277.0,67.0,0.0,323.0,1713.0,1051.0,2312.0
Andhra Pradesh,Y. S. R,2025-10,151.0,6.0,1.0,309.0,1609.0,585.0,237.0
Assam,Bongaigaon,2025-10,313.0,81.0,28.0,278.0,2713.0,4038.0,2546.0
Chhattisgarh,Bijapur,2025-10,242.0,176.0,74.0,106.0,1040.0,613.0,1023.0
Chhattisgarh,Surguja,2025-10,517.0,96.0,0.0,442.0,8435.0,1725.0,2678.0
Uttarakhand,Rudraprayag,2025-10,192.0,20.0,0.0,57.0,487.0,476.0,614.0
West Bengal,Jhargram,2025-10,143.0,27.0,1.0,70.0,605.0,148.0,125.0
West Bengal,Puruliya,2025-10,1963.0,690.0,0.0,1116.0,16590.0,2244.0,4115.0
West Bengal,South 24 Parganas,2025-10,7486.0,2338.0,14.0,2792.0,40818.0,7272.0,12149.0
Andhra Pradesh,Kakinada,2025-10,169.0,28.0,2.0,370.0,1989.0,954.0,324.0
Bihar,Kaimur (Bhabua),2025-10,465.0,606.0,14.0,846.0,8442.0,2653.0,2986.0
Chhattisgarh,Kondagaon,2025-10,403.0,210.0,1.0,167.0,2719.0,1048.0,2417.0
Chhattisgarh,Sarangarh-Bilaigarh,2025-10,29.0,3.0,0.0,69.0,683.0,28.0,152.0
Gujarat,Jamnagar,2025-10,614.0,70.0,9.0,332.0,3173.0,1054.0,1182.0
Gujarat,Mahesana,2025-10,438.0,63.0,48.0,310.0,2681.0,898.0,1571.0
Haryana,Jhajjar,2025-10,587.0,21.0,0.0,254.0,2445.0,1613.0,2253.0
Haryana,Sonipat,2025-10,795.0,43.0,4.0,432.0,3355.0,2505.0,3129.0
Orissa,Cuttack,2025-10,66.0,14.0,0.0,22.0,307.0,99.0,394.0
Jammu and Kashmir,Badgam,2025-10,319.0,42.0,0.0,64.0,1015.0,461.0,577.0
Jammu and Kashmir,Doda,2025-10,1178.0,261.0,0.0,101.0,1279.0,2254.0,1442.0
Jammu and Kashmir,Srinagar,2025-10,653.0,66.0,33.0,312.0,4321.0,4364.0,3486.0
Jharkhand,Khunti,2025-10,256.0,158.0,7.0,158.0,2234.0,822.0,1445.0
Maharashtra,Washim *,2025-10,6.0,1.0,0.0,1.0,121.0,12.0,162.0
Nagaland,Tuensang,2025-10,95.0,82.0,4.0,108.0,668.0,550.0,561.0
Gujarat,Gir Somnath,2025-10,252.0,49.0,53.0,189.0,939.0,635.0,385.0
Madhya Pradesh,Bhind,2025-03,54.0,33.0,22.0,1482.0,13377.0,4405.0,3388.0
Uttar Pradesh,Ghaziabad,2025-03,129.0,471.0,89.0,4532.0,48594.0,12856.0,9597.0
Assam,Lakhimpur,2025-03,25.0,34.0,42.0,577.0,9766.0,1470.0,1353.0
Assam,Baksa,2025-03,11.0,14.0,13.0,397.0,4438.0,1333.0,527.0
Uttar Pradesh,Firozabad,2025-03,93.0,77.0,21.0,1230.0,19481.0,8402.0,3036.0
Maharashtra,Aurangabad,2025-03,196.0,103.0,46.0,1241.0,20315.0,11805.0,21622.0
Assam,Udalguri,2025-03,10.0,46.0,34.0,367.0,4869.0,2332.0,951.0
Rajasthan,Kota,2025-04,37.0,17.0,14.0,1289.0,7988.0,3659.0,5336.0
Madhya Pradesh,Guna,2025-04,633.0,120.0,31.0,452.0,3358.0,11724.0,5429.0
Haryana,Gurgaon,2025-04,494.0,192.0,36.0,2353.0,15690.0,4250.0,4638.0
Gujarat,Gandhinagar,2025-04,495.0,138.0,156.0,512.0,4636.0,3978.0,5229.0
Delhi,Central Delhi,2025-04,80.0,41.0,12.0,1317.0,12202.0,5261.0,5303.0
Delhi,North West Delhi,2025-05,368.0,251.0,25.0,5239.0,33354.0,18087.0,28734.0
Gujarat,Ahmedabad,2025-05,756.0,347.0,97.0,2420.0,17864.0,26986.0,37810.0
Telangana,Hyderabad,2025-05,736.0,154.0,21.0,2278.0,11259.0,11273.0,10381.0
Rajasthan,Jodhpur,2025-05,595.0,190.0,15.0,174.0,2346.0,7037.0,11109.0
Rajasthan,Barmer,2025-06,684.0,259.0,10.0,462.0,2978.0,14100.0,9438.0
Madhya Pradesh,Burhanpur,2025-06,1142.0,574.0,61.0,302.0,1442.0,6330.0,7330.0
Punjab,Hoshiarpur,2025-07,277.0,66.0,22.0,561.0,6216.0,5781.0,9416.0
Rajasthan,Dholpur,2025-07,467.0,247.0,13.0,1111.0,4971.0,9073.0,4046.0
Haryana,Kaithal,2025-09,790.0,20.0,0.0,548.0,2617.0,4231.0,3212.0
Haryana,Yamuna Nagar,2025-09,959.0,46.0,2.0,604.0,3317.0,3144.0,4216.0
Jharkhand,Garhwa,2025-09,1431.0,565.0,0.0,721.0,6731.0,3355.0,5261.0
Jharkhand,Latehar,2025-09,600.0,384.0,1.0,634.0,6949.0,1893.0,1916.0
Karnataka,Bijapur,2025-09,1375.0,440.0,1.0,693.0,4584.0,1768.0,3746.0
Karnataka,Davangere,2025-09,1316.0,111.0,9.0,537.0,4315.0,3297.0,5316.0
Kerala,Ernakulam,2025-09,1092.0,559.0,17.0,1059.0,9250.0,4157.0,6211.0
Arunachal Pradesh,West Kameng,2025-09,46.0,35.0,1.0,126.0,339.0,369.0,196.0
Bihar,Sheohar,2025-09,498.0,334.0,4.0,410.0,7465.0,944.0,1710.0
Chhattisgarh,Bilaspur,2025-09,2203.0,375.0,0.0,965.0,12798.0,2846.0,8739.0
Chhattisgarh,Dakshin Bastar Dantewada,2025-09,101.0,34.0,2.0,158.0,801.0,889.0,2054.0
Chhattisgarh,Raipur,2025-09,1877.0,209.0,0.0,797.0,9287.0,2964.0,11555.0
Delhi,East Delhi,2025-09,1578.0,459.0,22.0,1349.0,7954.0,5495.0,5279.0
Delhi,South West Delhi,2025-09,1772.0,505.0,64.0,1797.0,9962.0,6454.0,5396.0
Gujarat,Ahmadabad,2025-09,231.0,115.0,0.0,165.0,1804.0,148.0,2142.0
Andhra Pradesh,Adilabad,2025-09,523.0,131.0,0.0,348.0,5241.0,1108.0,6511.0
Andhra Pradesh,Alluri Sitharama Raju,2025-09,332.0,47.0,8.0,219.0,1349.0,700.0,711.0
Andhra Pradesh,Dr. B. R. Ambedkar Konaseema,2025-09,199.0,12.0,9.0,182.0,1790.0,200.0,309.0
Andhra Pradesh,Krishna,2025-09,1995.0,207.0,7.0,1394.0,15227.0,5652.0,9254.0
Andhra Pradesh,Mahbubnagar,2025-09,202.0,85.0,0.0,129.0,1847.0,299.0,1922.0
Andhra Pradesh,Sri Sathya Sai,2025-09,240.0,14.0,9.0,250.0,1802.0,185.0,412.0
West Bengal,Malda,2025-09,4325.0,1412.0,19.0,3032.0,35017.0,4840.0,7318.0
Assam,Charaideo,2025-09,202.0,97.0,0.0,198.0,1986.0,1400.0,222.0
Chhattisgarh,Khairagarh Chhuikhadan Gandai,2025-09,45.0,15.0,0.0,63.0,840.0,13.0,100.0
Telangana,Nizamabad,2025-09,2344.0,203.0,1.0,975.0,8800.0,5185.0,5988.0
Telangana,Wanaparthy,2025-09,443.0,120.0,0.0,577.0,4994.0,458.0,588.0
Tripura,West Tripura,2025-09,471.0,215.0,5.0,619.0,6712.0,1429.0,3634.0
Uttar Pradesh,Bulandshahr,2025-09,2691.0,2361.0,32.0,3915.0,18519.0,13041.0,4031.0
Uttar Pradesh,Kanpur Nagar,2025-09,2581.0,3142.0,71.0,3112.0,21529.0,14030.0,8213.0
Uttar Pradesh,Shamli,2025-09,1407.0,833.0,6.0,978.0,7295.0,6167.0,2709.0
Uttar Pradesh,Shrawasti,2025-09,524.0,1056.0,46.0,1371.0,9710.0,3568.0,1521.0
Uttar Pradesh,Varanasi,2025-09,1948.0,3218.0,16.0,4037.0,21494.0,12562.0,7006.0
Uttarakhand,Nainital,2025-09,886.0,139.0,4.0,572.0,4206.0,3319.0,2907.0
Madhya Pradesh,Chhindwara,2025-09,2443.0,288.0,14.0,1052.0,5534.0,4420.0,7327.0
Madhya Pradesh,Satna,2025-09,3932.0,765.0,5.0,1373.0,11421.0,7279.0,8460.0
Madhya Pradesh,Tikamgarh,2025-09,1706.0,683.0,3.0,1054.0,5748.0,3915.0,6189.0
Maharashtra,Beed,2025-09,1545.0,741.0,25.0,1388.0,7147.0,29546.0,9302.0
Maharashtra,Gondia,2025-09,10.0,1.0,0.0,10.0,100.0,12.0,83.0
Meghalaya,South West Khasi Hills,2025-09,55.0,86.0,109.0,87.0,423.0,117.0,151.0
Nagaland,Mon,2025-09,130.0,225.0,30.0,108.0,718.0,329.0,732.0
Odisha,Sundargarh,2025-09,200.0,47.0,0.0,81.0,1734.0,283.0,1175.0
Orissa,Jajapur,2025-09,32.0,9.0,0.0,9.0,100.0,12.0,100.0
Mizoram,Hnahthial,2025-09,1.0,0.0,0.0,2.0,15.0,1.0,2.0
Pondicherry,Karaikal,2025-09,64.0,3.0,0.0,11.0,201.0,55.0,808.0
Punjab,Moga,2025-09,590.0,75.0,3.0,270.0,3727.0,1577.0,3222.0
Punjab,S.A.S Nagar(Mohali),2025-09,93.0,15.0,0.0,25.0,544.0,40.0,417.0
Rajasthan,Bhilwara,2025-09,3141.0,1068.0,25.0,1210.0,10159.0,16300.0,4296.0
Rajasthan,Sikar,2025-09,3566.0,1238.0,10.0,1263.0,8565.0,17716.0,7889.0
Tamil Nadu,Krishnagiri,2025-09,1447.0,224.0,1.0,1554.0,7787.0,3763.0,4013.0
Tamil Nadu,Namakkal,2025-09,1827.0,161.0,3.0,1396.0,6502.0,1711.0,6898.0
Tamil Nadu,Thanjavur,2025-09,2152.0,517.0,3.0,2590.0,10804.0,4828.0,5769.0
Tamil Nadu,Thiruvarur,2025-09,1170.0,296.0,1.0,997.0,6202.0,2151.0,2457.0
Tamil Nadu,Tiruvannamalai,2025-09,2449.0,274.0,4.0,2277.0,9872.0,3608.0,4241.0
Rajasthan,Sirohi,2025-04,349.0,210.0,67.0,240.0,2312.0,2265.0,4482.0
Gujarat,Rajkot,2025-04,1398.0,338.0,231.0,584.0,8057.0,8682.0,10776.0
West Bengal,Birbhum,2025-05,204.0,61.0,13.0,432.0,3553.0,5958.0,6296.0
Bihar,Aurangabad(BH),2025-12,3.0,2.0,0.0,2.0,7.0,1.0,3.0
Arunachal Pradesh,Kurung Kumey,2025-11,3.0,12.0,12.0,26.0,75.0,312.0,50.0
Sikkim,Namchi,2025-11,1.0,2.0,1.0,1.0,70.0,0.0,1.0
Telangana,Rangareddy,2025-11,52.0,21.0,1.0,201.0,880.0,82.0,108.0
Odisha,jajpur,2025-11,2.0,1.0,0.0,6.0,30.0,5.0,18.0
Sikkim,West,2025-12,6.0,4.0,1.0,29.0,350.0,50.0,105.0
Tamil Nadu,Nagapattinam,2025-10,594.0,146.0,0.0,566.0,5166.0,1975.0,3731.0
Tamil Nadu,The Nilgiris,2025-10,257.0,102.0,0.0,352.0,1712.0,1442.0,1227.0
Tamil Nadu,Theni,2025-10,608.0,109.0,0.0,798.0,3714.0,2914.0,2620.0
Telangana,Mancherial,2025-10,235.0,39.0,0.0,646.0,3893.0,1270.0,458.0
Telangana,Medchal-malkajgiri,2025-10,791.0,234.0,24.0,1992.0,8377.0,1860.0,1096.0
Telangana,Rangareddy,2025-10,60.0,10.0,0.0,136.0,576.0,162.0,125.0
Uttarakhand,Udham Singh Nagar,2025-10,991.0,222.0,1.0,612.0,5793.0,5478.0,3196.0
West Bengal,Howrah,2025-10,1906.0,706.0,4.0,767.0,13066.0,2281.0,3519.0
Ladakh,Leh,2025-10,23.0,4.0,2.0,34.0,135.0,158.0,50.0
Maharashtra,Buldana,2025-10,199.0,17.0,0.0,32.0,4515.0,268.0,4666.0
Maharashtra,Gondiya,2025-10,483.0,9.0,0.0,387.0,13960.0,2080.0,9178.0
Maharashtra,Jalgaon,2025-10,1392.0,269.0,11.0,795.0,26346.0,7690.0,29441.0
Maharashtra,Mumbai Suburban,2025-10,1479.0,365.0,62.0,1545.0,13600.0,8689.0,4464.0
Haryana,Mahendragarh,2025-10,517.0,30.0,0.0,226.0,1924.0,1391.0,2082.0
Arunachal Pradesh,Kurung Kumey,2025-10,7.0,11.0,0.0,20.0,34.0,118.0,51.0
Gujarat,Surendranagar,2025-10,14.0,2.0,0.0,0.0,97.0,11.0,32.0
Sikkim,North,2025-10,10.0,0.0,0.0,9.0,31.0,69.0,28.0
Jammu & Kashmir,Baramula,2025-11,9.0,2.0,0.0,2.0,29.0,9.0,14.0
Odisha,jajpur,2025-10,1.0,1.0,0.0,2.0,17.0,10.0,12.0
Jammu & Kashmir,Baramula,2025-10,9.0,0.0,0.0,0.0,20.0,2.0,5.0
Bihar,Bhabua,2025-10,4.0,3.0,0.0,0.0,19.0,0.0,4.0
Nagaland,Chumukedima,2025-09,7.0,13.0,19.0,14.0,165.0,7.0,24.0
Punjab,Nawanshahr,2025-09,55.0,6.0,0.0,8.0,633.0,35.0,886.0
West Bengal,MALDA,2025-09,3.0,1.0,0.0,1.0,23.0,2.0,11.0
West Bengal,Hawrah,2025-09,0.0,1.0,0.0,0.0,7.0,1.0,2.0
WEST BENGAL,HOOGHLY,2025-09,0.0,1.0,0.0,0.0,7.0,1.0,3.0
Orissa,Jagatsinghapur,2025-10,9.0,0.0,0.0,0.0,12.0,6.0,38.0
Rajasthan,Jhalawar,2025-04,112.0,49.0,12.0,76.0,588.0,2269.0,3399.0
Jammu & Kashmir,Udhampur,2025-12,1.0,0.0,0.0,0.0,2.0,0.0,2.0
Kerala,Kannur,2025-12,754.0,246.0,63.0,1102.0,16326.0,5387.0,7665.0
Kerala,Thiruvananthapuram,2025-12,852.0,229.0,41.0,1321.0,17176.0,6906.0,8938.0
Madhya Pradesh,Panna,2025-12,960.0,311.0,31.0,774.0,5873.0,3265.0,4015.0
Madhya Pradesh,Rajgarh,2025-12,2713.0,368.0,14.0,1200.0,6356.0,5759.0,7969.0
Madhya Pradesh,Shajapur,2025-12,1472.0,200.0,0.0,893.0,5644.0,4196.0,5632.0
Madhya Pradesh,Shivpuri,2025-12,1524.0,712.0,19.0,1271.0,11434.0,4953.0,9325.0
