state,district,year_month,age_0_5,age_5_17,age_18_greater,demo_age_5_17,demo_age_17_,bio_age_5_17,bio_age_17_
Assam,Hailakandi,2025-11,665,219,45,487,3898,1344,690
Assam,Hailakandi,2025-12,379,148,25,633,5286,2814,1107
Assam,Hojai,2025-03,27,42,20,319,3439,1585,1239
Assam,Hojai,2025-07,1750,350,23,406,3022,1305,1595
Assam,Hojai,2025-09,1102,352,0,606,4699,1711,1339
Assam,Hojai,2025-10,539,196,1,196,2536,1503,2652
Assam,Hojai,2025-11,524,221,0,339,3873,1818,1382
Assam,Hojai,2025-12,306,117,0,505,5368,2684,2008
Assam,Jorhat,2025-09,597,229,2,199,2956,1249,465
Assam,Jorhat,2025-10,493,136,119,166,2942,1622,1173
Assam,Jorhat,2025-11,626,152,119,281,3626,1910,559
Assam,Jorhat,2025-12,305,83,25,300,3767,1417,620
Assam,Kamrup,2025-03,13,20,13,319,5222,2602,1197
Assam,Kamrup,2025-07,2813,736,255,332,2750,1819,1482
Assam,Kamrup,2025-09,1802,686,12,847,8116,3981,1046
Assam,Kamrup,2025-10,1015,344,166,372,5986,2333,2603
Assam,Kamrup,2025-11,1109,345,29,522,7328,2669,1302
Assam,Kamrup,2025-12,872,204,44,874,11916,3406,1954
Assam,Kamrup Metro,2025-09,597,602,5,468,4178,1648,1195
Assam,Kamrup Metro,2025-10,421,290,384,264,2486,1090,1026
Assam,Kamrup Metro,2025-11,573,399,503,524,5258,1494,1181
Assam,Kamrup Metro,2025-12,406,104,32,473,6641,1358,1459
Assam,Karbi Anglong,2025-09,814,537,240,551,9055,1849,1335
Assam,Karbi Anglong,2025-10,327,325,174,284,5265,2438,1987
Assam,Karbi Anglong,2025-11,521,500,127,428,3704,7545,1850
Assam,Karbi Anglong,2025-12,267,178,43,500,4467,3742,3116
Assam,Karimganj,2025-09,2809,1192,8,765,5799,2638,970
Assam,Karimganj,2025-10,1003,490,5,508,6042,2065,2308
Assam,Karimganj,2025-11,1476,728,15,1046,7881,3853,1132
Assam,Karimganj,2025-12,1070,451,2,1249,12183,7974,2144
Assam,Kokrajhar,2025-03,91,169,80,538,3272,3407,873
Assam,Kokrajhar,2025-05,249,237,32,176,1252,1955,950
Assam,Kokrajhar,2025-06,155,115,17,11,236,1208,1002
Assam,Kokrajhar,2025-09,494,237,35,329,2820,972,471
Assam,Kokrajhar,2025-10,255,132,113,121,2278,1247,2626
Assam,Kokrajhar,2025-11,339,187,97,303,3845,1543,907
Assam,Kokrajhar,2025-12,351,84,0,450,7038,1858,1636
Assam,Lakhimpur,2025-03,25,34,42,577,9766,1470,1353
Assam,Lakhimpur,2025-09,1317,448,8,910,7043,1995,1038
Assam,Lakhimpur,2025-10,629,190,55,352,4488,1055,3140
Assam,Lakhimpur,2025-11,562,186,53,557,5399,1825,1449
Assam,Lakhimpur,2025-12,646,133,48,597,5723,4149,1694
Assam,Majuli,2025-09,101,64,0,68,799,279,74
Assam,Majuli,2025-10,32,20,0,37,539,95,317
Assam,Majuli,2025-11,19,14,0,62,368,144,72
Assam,Majuli,2025-12,41,14,0,68,716,199,131
Assam,Marigaon,2025-03,117,184,245,1006,7948,2305,1218
Assam,Marigaon,2025-07,1737,646,123,105,1023,1829,1676
Assam,Marigaon,2025-09,1645,502,58,1157,8063,2640,1266
Assam,Marigaon,2025-10,666,231,52,464,4281,1247,3568
Assam,Marigaon,2025-11,673,279,82,575,6049,1509,1283
Assam,Marigaon,2025-12,815,160,21,1192,11947,2387,2201
Assam,Nagaon,2025-03,19,15,22,1216,16723,3208,5081
Assam,Nagaon,2025-07,1553,735,132,438,3856,3784,9222
Assam,Nagaon,2025-09,3157,1088,1,1713,18902,5596,6968
Assam,Nagaon,2025-10,1261,513,57,869,13172,5802,12436
Assam,Nagaon,2025-11,1319,509,65,1154,15419,4818,8439
Assam,Nagaon,2025-12,1165,315,15,1730,22185,7504,15748
Assam,Nalbari,2025-09,962,394,10,512,3824,2544,382
Assam,Nalbari,2025-10,605,194,34,199,2402,1158,1766
Assam,Nalbari,2025-11,604,157,28,403,3166,3500,539
Assam,Nalbari,2025-12,349,108,9,460,4828,2026,791
Assam,North Cachar Hills,2025-09,110,68,2,85,1014,811,136
Assam,North Cachar Hills,2025-10,99,54,1,29,503,203,126
Assam,North Cachar Hills,2025-11,85,58,21,57,519,472,175
Assam,North Cachar Hills,2025-12,52,22,1,55,615,397,203
Assam,Sibsagar,2025-09,404,129,1,266,2395,911,214
Assam,Sibsagar,2025-10,314,95,190,150,2287,685,498
Assam,Sibsagar,2025-11,419,126,108,242,3230,953,342
Assam,Sibsagar,2025-12,109,38,0,227,2667,1581,400
Assam,Sonitpur,2025-03,10,28,43,802,9796,1830,1158
Assam,Sonitpur,2025-09,1544,712,2,773,7921,1933,857
Assam,Sonitpur,2025-10,1080,467,5,347,5826,1703,2717
Assam,Sonitpur,2025-11,1192,505,161,478,6752,1945,1418
Assam,Sonitpur,2025-12,744,293,472,762,10119,2578,1770
Assam,South Salmara Mankachar,2025-09,364,114,2,220,4579,350,156
Assam,South Salmara Mankachar,2025-10,207,48,0,100,1362,379,552
Assam,South Salmara Mankachar,2025-11,216,76,14,147,2079,431,215
Assam,South Salmara Mankachar,2025-12,99,24,0,224,3756,395,271
Assam,Sribhumi,2025-09,32,14,0,22,823,12,62
Assam,Sribhumi,2025-10,20,5,1,33,669,9,53
Assam,Sribhumi,2025-11,43,14,10,53,1201,12,78
Assam,Sribhumi,2025-12,20,10,0,84,2202,9,122
Assam,Tamulpur District,2025-09,4,11,0,11,230,8,13
Assam,Tamulpur District,2025-10,8,5,0,12,217,3,19
Assam,Tamulpur District,2025-11,4,13,0,12,272,2,11
Assam,Tamulpur District,2025-12,6,4,0,19,495,4,10
Assam,Tinsukia,2025-03,84,170,101,499,7786,1135,846
Assam,Tinsukia,2025-09,690,445,9,345,5280,1076,498
Assam,Tinsukia,2025-10,385,238,9,230,6292,640,759
Assam,Tinsukia,2025-11,603,382,57,368,6050,1230,659
Assam,Tinsukia,2025-12,496,198,419,558,7841,2456,976
Assam,Udalguri,2025-03,10,46,34,367,4869,2332,951
Assam,Udalguri,2025-09,616,260,4,261,2804,1150,541
Assam,Udalguri,2025-10,479,181,29,143,2123,792,2730
Assam,Udalguri,2025-11,546,185,25,225,3385,939,745
Assam,Udalguri,2025-12,339,124,10,384,5219,2277,1418
Assam,West Karbi Anglong,2025-09,36,57,86,13,242,163,527
Assam,West Karbi Anglong,2025-10,12,40,46,7,152,116,379
Assam,West Karbi Anglong,2025-11,30,44,57,27,246,173,286
Assam,West Karbi Anglong,2025-12,11,5,34,49,299,232,457
Bihar,Araria,2025-09,2770,1398,17,1508,38396,4620,7785
Bihar,Araria,2025-10,2809,1382,24,1039,24302,3500,5617
Bihar,Araria,2025-11,1602,986,14,1457,23489,3734,6850
Bihar,Araria,2025-12,1742,854,17,2223,27420,8124,10174
Bihar,Arwal,2025-09,215,866,0,418,6882,986,1611
Bihar,Arwal,2025-10,183,571,9,266,2423,678,1021
Bihar,Arwal,2025-11,177,573,0,434,5199,1011,2043
Bihar,Arwal,2025-12,134,422,2,556,5073,1335,2407
Bihar,Aurangabad,2025-09,885,2232,8,1921,24321,3589,4303
Bihar,Aurangabad,2025-10,645,1603,21,1375,10060,2827,3059
Bihar,Aurangabad,2025-11,816,2028,8,2032,17957,4334,5430
Bihar,Aurangabad,2025-12,655,1233,36,2429,19259,5162,6175
Bihar,Aurangabad(BH),2025-09,0,1,0,0,8,0,1
Bihar,Aurangabad(BH),2025-11,2,0,0,0,5,0,2
Bihar,Aurangabad(BH),2025-12,3,2,0,2,7,1,3
Bihar,Aurangabad(bh),2025-09,22,16,0,3,194,7,39
Bihar,Aurangabad(bh),2025-10,7,13,0,4,104,5,24
Bihar,Aurangabad(bh),2025-11,10,20,0,6,171,7,61
Bihar,Aurangabad(bh),2025-12,5,12,0,11,177,15,64
Bihar,Banka,2025-09,1531,1263,2,1303,21512,2741,3613
Bihar,Banka,2025-10,1330,870,20,828,10514,2416,3039
Bihar,Banka,2025-11,1552,994,7,1493,17285,3839,4651
Bihar,Banka,2025-12,1240,859,3,1710,18022,5552,5795
Bihar,Begusarai,2025-09,2338,1516,9,2658,29988,4940,5989
Bihar,Begusarai,2025-10,1526,969,23,1376,13140,2957,3422
Bihar,Begusarai,2025-11,1886,1100,9,2382,21948,5251,6647
Bihar,Begusarai,2025-12,1979,1088,4,3253,26162,8409,10503
Bihar,Bhabua,2025-09,4,6,0,0,38,1,9
Bihar,Bhabua,2025-10,4,3,0,0,19,0,4
Bihar,Bhabua,2025-11,3,5,0,3,40,0,5
Bihar,Bhabua,2025-12,3,3,0,2,30,3,11
Bihar,Bhagalpur,2025-03,13,40,18,4949,37353,13344,11954
Bihar,Bhagalpur,2025-04,678,534,26,930,4372,14317,10270
Bihar,Bhagalpur,2025-09,1902,2031,9,2518,32564,4540,6477
Bihar,Bhagalpur,2025-10,1281,1106,61,1514,16343,3532,4330
Bihar,Bhagalpur,2025-11,2131,1533,8,2447,23114,5794,7989
Bihar,Bhagalpur,2025-12,1360,971,5,3027,25895,8172,9532
Bihar,Bhojpur,2025-09,835,2653,15,1919,47176,2747,4364
Bihar,Bhojpur,2025-10,657,2244,22,1404,13499,2782,3474
Bihar,Bhojpur,2025-11,797,2561,38,2165,19680,3286,4664
Bihar,Bhojpur,2025-12,663,2031,18,2531,21952,5056,6663
Bihar,Buxar,2025-09,856,1621,7,1253,12554,1717,2548
Bihar,Buxar,2025-10,561,1141,29,1056,9107,1471,1845
Bihar,Buxar,2025-11,595,1077,20,1392,12194,2000,3064
Bihar,Buxar,2025-12,516,809,8,1690,14644,2956,4291
Bihar,Darbhanga,2025-09,3286,1960,10,2447,31908,6410,9174
Bihar,Darbhanga,2025-10,2224,1266,32,1474,18293,4323,6805
Bihar,Darbhanga,2025-11,2436,1433,14,2502,31530,6358,13614
Bihar,Darbhanga,2025-12,1816,835,5,3043,29052,11038,16285
Bihar,East Champaran,2025-09,2554,4580,128,3431,53891,6434,9552
Bihar,East Champaran,2025-10,1268,2409,127,2103,29185,4708,6197
Bihar,East Champaran,2025-11,1788,3445,147,3748,49237,6789,10686
Bihar,East Champaran,2025-12,1564,2695,58,4770,50458,12348,17317
Bihar,Gaya,2025-09,1467,4143,42,4003,48586,4957,7385
Bihar,Gaya,2025-10,996,3134,104,2143,17755,3434,4886
Bihar,Gaya,2025-11,1039,2688,25,3314,26927,4949,7882
Bihar,Gaya,2025-12,1270,3170,39,4657,32037,8659,13261
Bihar,Gopalganj,2025-09,1132,1917,7,1392,18954,2974,4229
Bihar,Gopalganj,2025-10,764,1426,31,978,13248,2298,3716
Bihar,Gopalganj,2025-11,794,1420,24,1482,20874,2763,5028
Bihar,Gopalganj,2025-12,769,1285,8,2044,22057,5873,7894
Bihar,Jamui,2025-09,1014,1266,21,959,15680,2379,2978
Bihar,Jamui,2025-10,905,946,50,691,7372,2186,2337
Bihar,Jamui,2025-11,987,904,14,1034,11189,3010,3476
Bihar,Jamui,2025-12,704,548,9,1346,11970,10829,4475
Bihar,Jehanabad,2025-09,235,1054,9,819,13437,999,1561
Bihar,Jehanabad,2025-10,195,829,49,576,4446,1018,1351
Bihar,Jehanabad,2025-11,181,835,19,906,7436,1304,2351
Bihar,Jehanabad,2025-12,199,598,6,1104,7751,1788,3114
Bihar,Kaimur (Bhabua),2025-09,778,1343,4,1238,18505,3041,3536
Bihar,Kaimur (Bhabua),2025-10,465,606,14,846,8442,2653,2986
Bihar,Kaimur (Bhabua),2025-11,517,496,8,1153,12999,2778,3740
Bihar,Kaimur (Bhabua),2025-12,425,465,5,1379,12881,3415,4072
Bihar,Katihar,2025-09,3631,1724,6,1969,40685,6598,12924
Bihar,Katihar,2025-10,2521,916,23,1219,23117,4651,8565
Bihar,Katihar,2025-11,2413,892,32,2029,32899,5962,11730
Bihar,Katihar,2025-12,2009,693,10,2511,29940,11911,14908
Bihar,Khagaria,2025-09,1480,1497,30,1645,21675,2701,3517
Bihar,Khagaria,2025-10,817,729,12,811,7267,1645,1991
Bihar,Khagaria,2025-11,842,773,17,1359,11445,2278,3512
Bihar,Khagaria,2025-12,1209,780,10,2105,15159,6585,5329
Bihar,Kishanganj,2025-09,2368,664,3,1168,57853,4094,11869
Bihar,Kishanganj,2025-10,2017,536,6,778,15828,2971,6220
Bihar,Kishanganj,2025-11,1436,348,11,1023,17911,3043,10445
Bihar,Kishanganj,2025-12,1136,234,5,1201,16628,13659,9794
Bihar,Lakhisarai,2025-09,523,622,6,805,12276,1661,2152
Bihar,Lakhisarai,2025-10,247,285,17,537,5356,1128,1620
Bihar,Lakhisarai,2025-11,588,672,4,889,9920,2011,3011
Bihar,Lakhisarai,2025-12,401,394,2,1073,9332,2654,3661
Bihar,Madhepura,2025-09,1368,1485,15,1356,21465,3638,5230
Bihar,Madhepura,2025-10,981,1028,10,959,13529,2243,4176
Bihar,Madhepura,2025-11,1002,830,7,1213,15767,2915,5525
Bihar,Madhepura,2025-12,1220,1074,7,1784,16856,6810,9936
Bihar,Madhubani,2025-03,46,235,49,3407,41495,16996,20887
Bihar,Madhubani,2025-09,2590,2425,86,2268,34378,5748,8072
Bihar,Madhubani,2025-10,2477,2035,125,1700,20574,5555,6946
Bihar,Madhubani,2025-11,2373,2207,77,2910,37463,7769,12756
Bihar,Madhubani,2025-12,2116,1592,27,3302,34194,15124,17429
Bihar,Monghyr,2025-09,8,8,0,0,81,2,33
Bihar,Monghyr,2025-10,4,4,0,1,38,0,18
Bihar,Monghyr,2025-11,13,6,0,1,73,0,17
Bihar,Monghyr,2025-12,4,2,0,0,88,3,26
Bihar,Munger,2025-09,640,964,11,857,13465,1597,2462
Bihar,Munger,2025-10,377,470,21,409,4731,1044,1508
Bihar,Munger,2025-11,495,589,27,798,9209,1664,2501
Bihar,Munger,2025-12,384,509,4,1073,11050,2767,4198
Bihar,Muzaffarpur,2025-03,24,40,10,4456,42818,13651,18161
Bihar,Muzaffarpur,2025-09,2712,2717,15,2881,44055,6140,9685
Bihar,Muzaffarpur,2025-10,1648,1596,111,1630,22095,4279,6922
Bihar,Muzaffarpur,2025-11,2197,2123,17,2929,39690,6042,10775
Bihar,Muzaffarpur,2025-12,1732,1419,108,4043,42320,10858,15470
Bihar,Nalanda,2025-09,912,2759,16,2206,61005,3434,5390
Bihar,Nalanda,2025-10,619,1894,26,1686,14627,2897,3675
Bihar,Nalanda,2025-11,695,1850,11,2279,19659,3518,5378
Bihar,Nalanda,2025-12,709,1520,9,3331,24376,7882,7517
Bihar,Nawada,2025-09,724,3664,68,1533,24394,2591,4053
Bihar,Nawada,2025-10,489,2508,64,900,9677,1997,2351
Bihar,Nawada,2025-11,450,1815,27,1241,12930,2260,3383
Bihar,Nawada,2025-12,463,1460,9,1792,16194,4172,6525
Bihar,Pashchim Champaran,2025-09,21,12,0,8,398,10,51
Bihar,Pashchim Champaran,2025-10,4,6,0,2,197,7,52
Bihar,Pashchim Champaran,2025-11,12,6,0,6,276,4,76
Bihar,Pashchim Champaran,2025-12,11,12,0,7,226,8,104
Bihar,Patna,2025-03,12,52,16,4807,41971,11916,18174
Bihar,Patna,2025-09,1692,4715,18,4161,62593,6475,9253
Bihar,Patna,2025-10,921,2146,159,2345,26942,4169,6432
Bihar,Patna,2025-11,1161,2757,28,4118,41882,6557,10385
Bihar,Patna,2025-12,1303,2271,43,5500,49453,9746,14076
Bihar,Purba Champaran,2025-09,16,30,0,2,272,6,38
Bihar,Purba Champaran,2025-10,14,14,0,3,153,6,42
Bihar,Purba Champaran,2025-11,16,16,0,4,229,6,71
Bihar,Purba Champaran,2025-12,15,6,0,10,261,9,86
Bihar,Purnea,2025-09,60,39,0,27,1090,62,542
Bihar,Purnea,2025-10,33,13,0,4,471,47,300
Bihar,Purnea,2025-11,49,25,0,30,581,63,432
Bihar,Purnea,2025-12,27,11,0,41,562,91,408
Bihar,Purnia,2025-09,3333,2028,14,1507,31158,6550,12153
Bihar,Purnia,2025-10,3070,1471,24,1304,20848,3866,7553
Bihar,Purnia,2025-11,1654,1061,20,1756,24150,4603,10085
Bihar,Purnia,2025-12,2129,1127,13,2686,31657,10289,15935
Bihar,Rohtas,2025-09,847,1800,11,2021,26021,3572,5543
Bihar,Rohtas,2025-10,474,962,44,1520,15316,2845,3740
Bihar,Rohtas,2025-11,740,1273,13,2103,22227,4520,6876
Bihar,Rohtas,2025-12,680,1085,10,2697,24123,6273,7790
Bihar,Saharsa,2025-09,1673,1812,39,1281,22698,3302,8873
Bihar,Saharsa,2025-10,1087,1193,34,785,8967,2388,5448
Bihar,Saharsa,2025-11,1219,1180,39,1202,11862,3120,7178
Bihar,Saharsa,2025-12,1080,983,18,1591,12480,5007,9731
Bihar,Samastipur,2025-09,3151,2323,31,2464,46251,5382,7445
Bihar,Samastipur,2025-10,2262,1433,42,1683,19344,3917,5163
Bihar,Samastipur,2025-11,2805,1917,31,2998,35217,6529,9460
Bihar,Samastipur,2025-12,2558,1626,14,3918,41650,10928,15066
Bihar,Samstipur,2025-09,12,12,0,3,92,4,52
Bihar,Samstipur,2025-10,11,5,0,2,75,1,25
Bihar,Samstipur,2025-11,16,18,0,1,144,3,43
Bihar,Samstipur,2025-12,2,6,0,4,127,5,62
Bihar,Saran,2025-09,1970,4355,44,2702,33025,4302,6750
Bihar,Saran,2025-10,1566,3234,32,1891,19284,3854,5371
Bihar,Saran,2025-11,1598,3207,27,2672,28030,5250,8274
Bihar,Saran,2025-12,1486,2701,29,3828,33641,8872,12524
Bihar,Sheikhpura,2025-09,462,761,4,443,8565,2400,2346
Bihar,Sheikhpura,2025-10,258,505,5,263,2729,1178,1635
Bihar,Sheikhpura,2025-11,291,391,9,516,4819,1427,2469
Bihar,Sheikhpura,2025-12,233,277,3,614,4594,2141,2970
Bihar,Sheikpura,2025-09,4,7,0,1,79,2,39
Bihar,Sheikpura,2025-10,2,1,0,0,21,0,22
Bihar,Sheikpura,2025-11,2,8,0,0,44,2,28
Bihar,Sheikpura,2025-12,3,2,0,0,33,1,39
Bihar,Sheohar,2025-09,498,334,4,410,7465,944,1710
Bihar,Sheohar,2025-10,470,230,1,318,3675,634,1093
Bihar,Sheohar,2025-11,498,284,2,430,4872,998,1651
Bihar,Sheohar,2025-12,601,336,4,546,5189,1841,2876
Bihar,Sitamarhi,2025-03,336,696,303,3044,36696,11896,16604
Bihar,Sitamarhi,2025-05,2961,2387,348,768,9424,11734,9727
Bihar,Sitamarhi,2025-09,2426,2048,127,2088,33938,5065,7256
Bihar,Sitamarhi,2025-10,1814,1317,62,1349,16518,3918,5125
Bihar,Sitamarhi,2025-11,2063,1701,86,2253,28809,6233,9231
Bihar,Sitamarhi,2025-12,1936,1437,27,3143,31818,10924,14151
Bihar,Siwan,2025-09,1652,2631,14,1785,20257,3744,5560
Bihar,Siwan,2025-10,1327,1856,42,1216,15911,3003,5243
Bihar,Siwan,2025-11,1492,2104,30,2043,22808,4348,7817
Bihar,Siwan,2025-12,1032,1338,6,2919,27462,7044,10761
Bihar,Supaul,2025-09,1425,1155,54,986,23120,2773,4481
Bihar,Supaul,2025-10,1698,1275,46,911,14789,2992,4902
Bihar,Supaul,2025-11,1387,1216,34,1304,17088,3127,5618
Bihar,Supaul,2025-12,1181,917,23,1587,16145,6405,8460
Bihar,Vaishali,2025-09,2562,3417,5,2195,33162,5091,7808
Bihar,Vaishali,2025-10,1964,2249,20,1459,17042,3740,5084
Bihar,Vaishali,2025-11,1807,2246,6,2130,24473,5113,7783
Bihar,Vaishali,2025-12,1654,1569,11,3018,29446,9330,12851
Bihar,West Champaran,2025-09,2356,3709,133,2962,52462,4446,6244
Bihar,West Champaran,2025-10,1305,2492,149,2197,35208,3730,5318
Bihar,West Champaran,2025-11,1500,2831,143,3296,45594,5295,8406
Bihar,West Champaran,2025-12,1664,2439,42,4539,40089,11047,14586
Chandigarh,Chandigarh,2025-04,86,21,10,3917,10968,4587,3334
Chandigarh,Chandigarh,2025-09,775,79,1,698,5076,2268,2040
Chandigarh,Chandigarh,2025-10,429,44,0,348,3424,1539,1130
Chandigarh,Chandigarh,2025-11,672,36,17,715,6728,2098,2068
Chandigarh,Chandigarh,2025-12,511,31,8,886,8971,2176,2449
Chandigarh,Rupnagar,2025-09,1,0,0,0,6,1,3
Chandigarh,Rupnagar,2025-11,2,0,0,1,5,0,3
Chhattisgarh,Balod,2025-09,507,25,1,401,6337,1198,5646
Chhattisgarh,Balod,2025-10,324,15,0,221,3783,1261,2110
Chhattisgarh,Balod,2025-11,432,21,3,769,7164,3484,4560
Chhattisgarh,Balod,2025-12,340,10,0,1183,8016,11562,6033
Chhattisgarh,Baloda Bazar,2025-05,492,35,17,195,2667,3113,13104
Chhattisgarh,Baloda Bazar,2025-09,1207,194,8,1054,15219,2429,5422
Chhattisgarh,Baloda Bazar,2025-10,791,81,2,567,9570,4432,4902
Chhattisgarh,Baloda Bazar,2025-11,1115,189,6,1453,15399,10027,7021
Chhattisgarh,Baloda Bazar,2025-12,744,63,0,2361,21386,19091,9307
Chhattisgarh,Balrampur,2025-07,1344,579,65,494,7518,1732,5088
Chhattisgarh,Balrampur,2025-09,1275,403,1,491,8504,1234,3523
Chhattisgarh,Balrampur,2025-10,614,152,0,175,2826,1383,1675
Chhattisgarh,Balrampur,2025-11,787,269,2,442,5101,3202,2973
Chhattisgarh,Balrampur,2025-12,573,125,1,684,9330,8097,3645
Chhattisgarh,Bastar,2025-09,1151,366,5,724,10997,1843,8185
Chhattisgarh,Bastar,2025-10,595,309,1,555,6911,1819,3978
Chhattisgarh,Bastar,2025-11,1056,753,0,2112,11323,3945,4663
Chhattisgarh,Bastar,2025-12,1992,380,0,3045,14701,10714,9798
Chhattisgarh,Bemetara,2025-09,654,88,2,575,7024,1276,5340
Chhattisgarh,Bemetara,2025-10,460,63,3,250,4595,1887,3126
Chhattisgarh,Bemetara,2025-11,792,112,5,639,8055,4639,7303
Chhattisgarh,Bemetara,2025-12,552,39,1,1245,9946,15156,9123
Chhattisgarh,Bijapur,2025-03,66,31,63,294,3385,1452,1742
Chhattisgarh,Bijapur,2025-09,377,237,196,224,1666,601,1629
Chhattisgarh,Bijapur,2025-10,242,176,74,106,1040,613,1023
Chhattisgarh,Bijapur,2025-11,476,208,184,241,1836,1245,1375
Chhattisgarh,Bijapur,2025-12,761,194,148,272,3983,2221,2933
Chhattisgarh,Bilaspur,2025-07,1156,309,11,1952,15090,6580,19521
Chhattisgarh,Bilaspur,2025-09,2203,375,0,965,12798,2846,8739
Chhattisgarh,Bilaspur,2025-10,1429,269,2,874,11242,7557,7470
Chhattisgarh,Bilaspur,2025-11,1625,316,5,2108,19400,12693,12786
Chhattisgarh,Bilaspur,2025-12,1077,163,1,3045,27944,22664,15268
Chhattisgarh,Dakshin Bastar Dantewada,2025-09,101,34,2,158,801,889,2054
Chhattisgarh,Dakshin Bastar Dantewada,2025-10,69,32,17,89,433,528,951
Chhattisgarh,Dakshin Bastar Dantewada,2025-11,554,69,5,353,1227,838,1434
Chhattisgarh,Dakshin Bastar Dantewada,2025-12,304,37,0,444,1256,2140,2546
Chhattisgarh,Dantewada,2025-09,51,27,0,84,314,766,1581
Chhattisgarh,Dantewada,2025-10,38,10,0,53,148,386,557
Chhattisgarh,Dantewada,2025-11,359,66,0,159,588,701,1024
Chhattisgarh,Dantewada,2025-12,136,23,0,241,406,1142,1525
Chhattisgarh,Dhamtari,2025-09,614,26,2,321,5922,1081,5226
Chhattisgarh,Dhamtari,2025-10,350,17,0,198,3329,2657,3280
Chhattisgarh,Dhamtari,2025-11,554,33,0,461,5422,5671,5820
Chhattisgarh,Dhamtari,2025-12,358,13,1,898,7079,9410,7174
Chhattisgarh,Durg,2025-04,336,38,10,1119,4996,3606,15585
Chhattisgarh,Durg,2025-07,385,94,16,1239,5414,5547,14448
Chhattisgarh,Durg,2025-09,946,162,12,1171,8248,5577,8203
Chhattisgarh,Durg,2025-10,355,50,1,450,4382,3409,3024
Chhattisgarh,Durg,2025-11,843,115,7,1347,9480,28687,7755
Chhattisgarh,Durg,2025-12,663,61,1,1908,11654,19367,12515
Chhattisgarh,Gariyaband,2025-09,446,75,2,291,4131,614,3353
Chhattisgarh,Gariyaband,2025-10,244,38,2,161,2864,1044,2906
Chhattisgarh,Gariyaband,2025-11,371,77,2,214,6854,2034,4641
Chhattisgarh,Gariyaband,2025-12,246,39,0,519,7381,8519,3480
Chhattisgarh,Gaurela-pendra-marwahi,2025-09,41,8,0,47,414,23,59
Chhattisgarh,Gaurela-pendra-marwahi,2025-10,28,8,2,54,354,78,44
Chhattisgarh,Gaurela-pendra-marwahi,2025-11,28,3,2,92,553,157,51
Chhattisgarh,Gaurela-pendra-marwahi,2025-12,18,1,1,167,892,156,76
Chhattisgarh,Janjgir - Champa,2025-09,14,0,0,4,36,1,35
Chhattisgarh,Janjgir - Champa,2025-10,2,0,0,0,33,0,26
Chhattisgarh,Janjgir - Champa,2025-11,8,0,0,3,54,3,43
Chhattisgarh,Janjgir - Champa,2025-12,8,1,0,4,81,1,91
Chhattisgarh,Janjgir Champa,2025-09,10,0,0,1,41,1,31
Chhattisgarh,Janjgir Champa,2025-10,3,2,0,0,31,3,30
Chhattisgarh,Janjgir Champa,2025-11,4,2,0,0,54,6,47
Chhattisgarh,Janjgir Champa,2025-12,4,0,0,4,105,11,63
Chhattisgarh,Janjgir-champa,2025-09,1361,241,1,736,9605,3060,8909
Chhattisgarh,Janjgir-champa,2025-10,828,115,0,582,11563,5028,8974
Chhattisgarh,Janjgir-champa,2025-11,1097,140,0,904,12361,8102,14283
Chhattisgarh,Janjgir-champa,2025-12,780,76,0,1708,21001,16401,14954
Chhattisgarh,Jashpur,2025-09,551,126,0,522,4687,1070,3263
Chhattisgarh,Jashpur,2025-10,295,134,0,519,5123,2892,2126
Chhattisgarh,Jashpur,2025-11,456,374,2,1858,11552,8219,4560
Chhattisgarh,Jashpur,2025-12,364,241,0,2119,11637,9557,5081
Chhattisgarh,Kabeerdham,2025-09,276,25,0,229,2823,874,1034
Chhattisgarh,Kabeerdham,2025-10,183,15,0,218,1621,1039,899
Chhattisgarh,Kabeerdham,2025-11,211,36,3,335,1988,2766,1680
Chhattisgarh,Kabeerdham,2025-12,190,16,0,639,2940,7606,1682
Chhattisgarh,Kanker,2025-09,464,102,0,276,2955,791,2668
Chhattisgarh,Kanker,2025-10,255,43,1,193,2236,987,1971
Chhattisgarh,Kanker,2025-11,370,69,1,513,5554,4670,3519
Chhattisgarh,Kanker,2025-12,337,63,0,1178,9106,7365,4616
Chhattisgarh,Kawardha,2025-09,585,74,0,423,6959,1035,2506
Chhattisgarh,Kawardha,2025-10,395,52,0,376,5476,1415,2302
Chhattisgarh,Kawardha,2025-11,552,75,1,689,8661,2948,3115
Chhattisgarh,Kawardha,2025-12,352,56,0,1458,9768,11606,4738
Chhattisgarh,Khairagarh Chhuikhadan Gandai,2025-09,45,15,0,63,840,13,100
Chhattisgarh,Khairagarh Chhuikhadan Gandai,2025-10,33,9,0,49,457,6,14
Chhattisgarh,Khairagarh Chhuikhadan Gandai,2025-11,72,23,0,106,1060,10,35
Chhattisgarh,Khairagarh Chhuikhadan Gandai,2025-12,33,16,0,246,1659,15,54
Chhattisgarh,Kondagaon,2025-09,612,267,1,259,3698,707,3056
Chhattisgarh,Kondagaon,2025-10,403,210,1,167,2719,1048,2417
Chhattisgarh,Kondagaon,2025-11,468,304,7,738,8371,3130,3174
Chhattisgarh,Kondagaon,2025-12,492,273,0,1363,9459,7180,5685
Chhattisgarh,Korba,2025-09,1088,159,3,501,6418,3907,5545
Chhattisgarh,Korba,2025-10,726,155,5,367,6407,2096,5856
Chhattisgarh,Korba,2025-11,692,111,4,487,7008,2366,7219
