state,district,date,month_date,age_0_5,age_5_17,age_18_greater,demo_age_5_17,demo_age_17_,bio_age_5_17,bio_age_17_,enrolments,total_demo_updates,total_bio_updates,total_enrolment_prev_1,total_demo_updates_prev_1,total_bio_updates_prev_1,enrolment_diff_1,demo_updates_diff_1,bio_updates_diff_1,year,month,target_enrolment_next_month,lag_1,lag_2,lag_3,lag_6,lag_12,roll_3m_mean,roll_3m_median,roll_3m_std,roll_6m_mean,roll_6m_median,roll_6m_std,has_full_history
Andhra Pradesh,Sri Sathya Sai,2025-10,2025-10-01,200.0,9.0,1.0,396.0,1628.0,738.0,439.0,210.0,2024.0,1177.0,263.0,2052.0,597.0,-53.0,-28.0,580.0,2025,10,255.0,,,,,,,,,,,,False
Andhra Pradesh,Sri Sathya Sai,2025-11,2025-11-01,239.0,13.0,3.0,800.0,3008.0,577.0,567.0,255.0,3808.0,1144.0,210.0,2024.0,1177.0,45.0,1784.0,-33.0,2025,11,210.0,210.0,,,,,210.0,210.0,,210.0,210.0,,True
Andhra Pradesh,Srikakulam,2025-10,2025-10-01,861.0,34.0,1.0,3065.0,7763.0,11802.0,6536.0,896.0,10828.0,18338.0,1397.0,13078.0,9199.0,-501.0,-2250.0,9139.0,2025,10,1219.0,,,,,,,,,,,,False
Andhra Pradesh,Srikakulam,2025-11,2025-11-01,1185.0,34.0,0.0,5318.0,15113.0,11031.0,6435.0,1219.0,20431.0,17466.0,896.0,10828.0,18338.0,323.0,9603.0,-872.0,2025,11,788.0,896.0,,,,,896.0,896.0,,896.0,896.0,,True
Andhra Pradesh,Tirupati,2025-10,2025-10-01,130.0,83.0,20.0,350.0,1617.0,658.0,331.0,233.0,1967.0,989.0,617.0,3139.0,671.0,-384.0,-1172.0,318.0,2025,10,508.0,,,,,,,,,,,,False
Andhra Pradesh,Tirupati,2025-11,2025-11-01,223.0,209.0,76.0,685.0,3999.0,868.0,431.0,508.0,4684.0,1299.0,233.0,1967.0,989.0,275.0,2717.0,310.0,2025,11,361.0,233.0,,,,,233.0,233.0,,233.0,233.0,,True
Andhra Pradesh,Visakhapatnam,2025-10,2025-10-01,1525.0,88.0,1.0,2007.0,10396.0,12702.0,8441.0,1614.0,12403.0,21143.0,2551.0,17015.0,19069.0,-937.0,-4612.0,2074.0,2025,10,2203.0,,,,,,,,,,,,False
Andhra Pradesh,Visakhapatnam,2025-11,2025-11-01,2065.0,124.0,14.0,4145.0,20905.0,20111.0,10754.0,2203.0,25050.0,30865.0,1614.0,12403.0,21143.0,589.0,12647.0,9722.0,2025,11,1810.0,1614.0,,,,,1614.0,1614.0,,1614.0,1614.0,,True
Andhra Pradesh,Vizianagaram,2025-10,2025-10-01,739.0,40.0,0.0,1528.0,6242.0,7728.0,5582.0,779.0,7770.0,13310.0,1294.0,8919.0,8150.0,-515.0,-1149.0,5160.0,2025,10,1046.0,,,,,,,,,,,,False
Andhra Pradesh,Vizianagaram,2025-11,2025-11-01,1012.0,33.0,1.0,2660.0,11212.0,11576.0,6105.0,1046.0,13872.0,17681.0,779.0,7770.0,13310.0,267.0,6102.0,4371.0,2025,11,737.0,779.0,,,,,779.0,779.0,,779.0,779.0,,True
Andhra Pradesh,Warangal,2025-10,2025-10-01,231.0,63.0,0.0,629.0,4165.0,2137.0,3776.0,294.0,4794.0,5913.0,768.0,4727.0,10276.0,-474.0,67.0,-4363.0,2025,10,712.0,,,,,,,,,,,,False
Andhra Pradesh,Warangal,2025-11,2025-11-01,193.0,58.0,0.0,1222.0,7889.0,1713.0,4116.0,251.0,9111.0,5829.0,712.0,6310.0,11765.0,-461.0,2801.0,-5936.0,2025,11,351.0,294.0,,,,,294.0,294.0,,294.0,294.0,,True
Andhra Pradesh,West Godavari,2025-10,2025-10-01,1015.0,91.0,6.0,1635.0,9707.0,14249.0,6405.0,1112.0,11342.0,20654.0,2005.0,15939.0,12086.0,-893.0,-4597.0,8568.0,2025,10,1675.0,,,,,,,,,,,,False
Andhra Pradesh,West Godavari,2025-11,2025-11-01,1579.0,89.0,7.0,3334.0,18781.0,15633.0,7745.0,1675.0,22115.0,23378.0,1112.0,11342.0,20654.0,563.0,10773.0,2724.0,2025,11,1143.0,1112.0,,,,,1112.0,1112.0,,1112.0,1112.0,,True
Andhra Pradesh,Y. S. R,2025-10,2025-10-01,151.0,6.0,1.0,309.0,1609.0,585.0,237.0,158.0,1918.0,822.0,251.0,2693.0,568.0,-93.0,-775.0,254.0,2025,10,251.0,,,,,,,,,,,,False
Andhra Pradesh,Y. S. R,2025-11,2025-11-01,228.0,13.0,10.0,559.0,3286.0,678.0,288.0,251.0,3845.0,966.0,158.0,1918.0,822.0,93.0,1927.0,144.0,2025,11,163.0,158.0,,,,,158.0,158.0,,158.0,158.0,,True
Arunachal Pradesh,Anjaw,2025-10,2025-10-01,1.0,2.0,0.0,20.0,50.0,34.0,24.0,3.0,70.0,58.0,21.0,208.0,78.0,-18.0,-138.0,-20.0,2025,10,10.0,,,,,,,,,,,,False
Arunachal Pradesh,Anjaw,2025-11,2025-11-01,3.0,4.0,3.0,27.0,103.0,184.0,36.0,10.0,130.0,220.0,3.0,70.0,58.0,7.0,60.0,162.0,2025,11,3.0,3.0,,,,,3.0,3.0,,3.0,3.0,,True
Arunachal Pradesh,Changlang,2025-10,2025-10-01,76.0,117.0,1.0,72.0,477.0,255.0,212.0,194.0,549.0,467.0,429.0,2344.0,1276.0,-235.0,-1795.0,-809.0,2025,10,118.0,,,,,,,,,,,,False
Arunachal Pradesh,Changlang,2025-11,2025-11-01,66.0,45.0,7.0,144.0,702.0,1265.0,234.0,118.0,846.0,1499.0,194.0,549.0,467.0,-76.0,297.0,1032.0,2025,11,62.0,194.0,,,,,194.0,194.0,,194.0,194.0,,True
Arunachal Pradesh,Dibang Valley,2025-10,2025-10-01,3.0,1.0,0.0,9.0,10.0,27.0,5.0,4.0,19.0,32.0,4.0,41.0,19.0,0.0,-22.0,13.0,2025,10,1.0,,,,,,,,,,,,False
Arunachal Pradesh,Dibang Valley,2025-11,2025-11-01,1.0,0.0,0.0,8.0,41.0,168.0,24.0,1.0,49.0,192.0,4.0,19.0,32.0,-3.0,30.0,160.0,2025,11,1.0,4.0,,,,,4.0,4.0,,4.0,4.0,,True
Arunachal Pradesh,East Kameng,2025-10,2025-10-01,18.0,21.0,0.0,53.0,190.0,280.0,154.0,39.0,243.0,434.0,76.0,740.0,659.0,-37.0,-497.0,-225.0,2025,10,44.0,,,,,,,,,,,,False
Arunachal Pradesh,East Kameng,2025-11,2025-11-01,14.0,16.0,14.0,44.0,167.0,564.0,117.0,44.0,211.0,681.0,39.0,243.0,434.0,5.0,-32.0,247.0,2025,11,22.0,39.0,,,,,39.0,39.0,,39.0,39.0,,True
Arunachal Pradesh,East Siang,2025-10,2025-10-01,21.0,21.0,0.0,93.0,406.0,281.0,98.0,42.0,499.0,379.0,56.0,750.0,248.0,-14.0,-251.0,131.0,2025,10,54.0,,,,,,,,,,,,False
Arunachal Pradesh,East Siang,2025-11,2025-11-01,23.0,29.0,2.0,106.0,471.0,539.0,133.0,54.0,577.0,672.0,42.0,499.0,379.0,12.0,78.0,293.0,2025,11,16.0,42.0,,,,,42.0,42.0,,42.0,42.0,,True
Arunachal Pradesh,Kamle,2025-10,2025-10-01,0.0,1.0,0.0,8.0,8.0,3.0,2.0,1.0,16.0,5.0,20.0,233.0,23.0,-19.0,-217.0,-18.0,2025,10,7.0,,,,,,,,,,,,False
Arunachal Pradesh,Kamle,2025-11,2025-11-01,0.0,5.0,2.0,10.0,50.0,8.0,12.0,7.0,60.0,20.0,1.0,16.0,5.0,6.0,44.0,15.0,2025,11,2.0,1.0,,,,,1.0,1.0,,1.0,1.0,,True
Arunachal Pradesh,Kra Daadi,2025-10,2025-10-01,7.0,15.0,0.0,27.0,48.0,53.0,22.0,22.0,75.0,75.0,34.0,137.0,112.0,-12.0,-62.0,-37.0,2025,10,16.0,,,,,,,,,,,,False
Arunachal Pradesh,Kra Daadi,2025-11,2025-11-01,3.0,9.0,4.0,20.0,53.0,34.0,24.0,16.0,73.0,58.0,22.0,75.0,75.0,-6.0,-2.0,-17.0,2025,11,9.0,22.0,,,,,22.0,22.0,,22.0,22.0,,True
Arunachal Pradesh,Kurung Kumey,2025-10,2025-10-01,7.0,11.0,0.0,20.0,34.0,118.0,51.0,18.0,54.0,169.0,26.0,138.0,266.0,-8.0,-84.0,-97.0,2025,10,27.0,,,,,,,,,,,,False
Arunachal Pradesh,Kurung Kumey,2025-11,2025-11-01,3.0,12.0,12.0,26.0,75.0,312.0,50.0,27.0,101.0,362.0,18.0,54.0,169.0,9.0,47.0,193.0,2025,11,4.0,18.0,,,,,18.0,18.0,,18.0,18.0,,True
Arunachal Pradesh,Leparada,2025-11,2025-11-01,0.0,0.0,1.0,3.0,7.0,14.0,1.0,1.0,10.0,15.0,1.0,7.0,3.0,0.0,3.0,12.0,2025,11,1.0,,,,,,,,,,,,False
Arunachal Pradesh,Lohit,2025-10,2025-10-01,18.0,23.0,0.0,26.0,171.0,196.0,96.0,41.0,197.0,292.0,48.0,502.0,316.0,-7.0,-305.0,-24.0,2025,10,29.0,,,,,,,,,,,,False
Arunachal Pradesh,Lohit,2025-11,2025-11-01,17.0,11.0,1.0,55.0,363.0,317.0,100.0,29.0,418.0,417.0,41.0,197.0,292.0,-12.0,221.0,125.0,2025,11,48.0,41.0,,,,,41.0,41.0,,41.0,41.0,,True
Arunachal Pradesh,Longding,2025-10,2025-10-01,12.0,59.0,0.0,37.0,107.0,123.0,46.0,71.0,144.0,169.0,330.0,549.0,333.0,-259.0,-405.0,-164.0,2025,10,84.0,,,,,,,,,,,,False
Arunachal Pradesh,Longding,2025-11,2025-11-01,17.0,63.0,4.0,49.0,175.0,258.0,64.0,84.0,224.0,322.0,71.0,144.0,169.0,13.0,80.0,153.0,2025,11,11.0,71.0,,,,,71.0,71.0,,71.0,71.0,,True
Arunachal Pradesh,Lower Dibang Valley,2025-10,2025-10-01,17.0,11.0,0.0,43.0,139.0,270.0,77.0,28.0,182.0,347.0,43.0,256.0,177.0,-15.0,-74.0,170.0,2025,10,23.0,,,,,,,,,,,,False
Arunachal Pradesh,Lower Dibang Valley,2025-11,2025-11-01,7.0,14.0,2.0,39.0,210.0,291.0,72.0,23.0,249.0,363.0,28.0,182.0,347.0,-5.0,67.0,16.0,2025,11,15.0,28.0,,,,,28.0,28.0,,28.0,28.0,,True
Arunachal Pradesh,Lower Siang,2025-10,2025-10-01,0.0,4.0,0.0,7.0,26.0,87.0,9.0,4.0,33.0,96.0,12.0,95.0,40.0,-8.0,-62.0,56.0,2025,10,14.0,,,,,,,,,,,,False
Arunachal Pradesh,Lower Siang,2025-11,2025-11-01,4.0,7.0,3.0,14.0,43.0,182.0,7.0,14.0,57.0,189.0,4.0,33.0,96.0,10.0,24.0,93.0,2025,11,1.0,4.0,,,,,4.0,4.0,,4.0,4.0,,True
Arunachal Pradesh,Lower Subansiri,2025-10,2025-10-01,6.0,16.0,0.0,36.0,217.0,280.0,96.0,22.0,253.0,376.0,44.0,426.0,296.0,-22.0,-173.0,80.0,2025,10,28.0,,,,,,,,,,,,False
Arunachal Pradesh,Lower Subansiri,2025-11,2025-11-01,18.0,10.0,0.0,43.0,273.0,107.0,75.0,28.0,316.0,182.0,22.0,253.0,376.0,6.0,63.0,-194.0,2025,11,11.0,22.0,,,,,22.0,22.0,,22.0,22.0,,True
Arunachal Pradesh,Namsai,2025-10,2025-10-01,20.0,15.0,1.0,35.0,196.0,79.0,102.0,36.0,231.0,181.0,61.0,579.0,378.0,-25.0,-348.0,-197.0,2025,10,25.0,,,,,,,,,,,,False
Arunachal Pradesh,Namsai,2025-11,2025-11-01,22.0,3.0,0.0,28.0,354.0,965.0,111.0,25.0,382.0,1076.0,36.0,231.0,181.0,-11.0,151.0,895.0,2025,11,28.0,36.0,,,,,36.0,36.0,,36.0,36.0,,True
Arunachal Pradesh,Pakke Kessang,2025-10,2025-10-01,1.0,0.0,0.0,2.0,19.0,4.0,7.0,1.0,21.0,11.0,2.0,26.0,28.0,-1.0,-5.0,-17.0,2025,10,1.0,,,,,,,,,,,,False
Arunachal Pradesh,Papum Pare,2025-10,2025-10-01,56.0,66.0,0.0,144.0,528.0,513.0,275.0,122.0,672.0,788.0,159.0,996.0,1377.0,-37.0,-324.0,-589.0,2025,10,117.0,,,,,,,,,,,,False
Arunachal Pradesh,Papum Pare,2025-11,2025-11-01,49.0,63.0,5.0,171.0,789.0,376.0,309.0,117.0,960.0,685.0,122.0,672.0,788.0,-5.0,288.0,-103.0,2025,11,49.0,122.0,,,,,122.0,122.0,,122.0,122.0,,True
Arunachal Pradesh,Shi-yomi,2025-10,2025-10-01,2.0,5.0,0.0,9.0,21.0,12.0,7.0,7.0,30.0,19.0,5.0,39.0,24.0,2.0,-9.0,-5.0,2025,10,21.0,,,,,,,,,,,,False
Arunachal Pradesh,Shi-yomi,2025-11,2025-11-01,1.0,15.0,5.0,11.0,100.0,66.0,167.0,21.0,111.0,233.0,7.0,30.0,19.0,14.0,81.0,214.0,2025,11,2.0,7.0,,,,,7.0,7.0,,7.0,7.0,,True
Arunachal Pradesh,Siang,2025-10,2025-10-01,4.0,11.0,0.0,25.0,80.0,48.0,23.0,15.0,105.0,71.0,74.0,208.0,131.0,-59.0,-103.0,-60.0,2025,10,12.0,,,,,,,,,,,,False
Arunachal Pradesh,Siang,2025-11,2025-11-01,2.0,6.0,4.0,41.0,91.0,191.0,27.0,12.0,132.0,218.0,15.0,105.0,71.0,-3.0,27.0,147.0,2025,11,2.0,15.0,,,,,15.0,15.0,,15.0,15.0,,True
Arunachal Pradesh,Tawang,2025-10,2025-10-01,20.0,10.0,2.0,33.0,92.0,450.0,43.0,32.0,125.0,493.0,70.0,260.0,161.0,-38.0,-135.0,332.0,2025,10,34.0,,,,,,,,,,,,False
Arunachal Pradesh,Tawang,2025-11,2025-11-01,16.0,13.0,5.0,36.0,157.0,376.0,29.0,34.0,193.0,405.0,32.0,125.0,493.0,2.0,68.0,-88.0,2025,11,18.0,32.0,,,,,32.0,32.0,,32.0,32.0,,True
Arunachal Pradesh,Tirap,2025-10,2025-10-01,19.0,9.0,0.0,11.0,107.0,447.0,44.0,28.0,118.0,491.0,26.0,188.0,172.0,2.0,-70.0,319.0,2025,10,35.0,,,,,,,,,,,,False
Arunachal Pradesh,Tirap,2025-11,2025-11-01,20.0,14.0,1.0,29.0,185.0,254.0,40.0,35.0,214.0,294.0,28.0,118.0,491.0,7.0,96.0,-197.0,2025,11,10.0,28.0,,,,,28.0,28.0,,28.0,28.0,,True
Arunachal Pradesh,Upper Siang,2025-10,2025-10-01,6.0,9.0,0.0,46.0,240.0,137.0,55.0,15.0,286.0,192.0,15.0,582.0,118.0,0.0,-296.0,74.0,2025,10,9.0,,,,,,,,,,,,False
Arunachal Pradesh,Upper Siang,2025-11,2025-11-01,3.0,5.0,1.0,45.0,137.0,251.0,55.0,9.0,182.0,306.0,15.0,286.0,192.0,-6.0,-104.0,114.0,2025,11,4.0,15.0,,,,,15.0,15.0,,15.0,15.0,,True
Arunachal Pradesh,Upper Subansiri,2025-10,2025-10-01,14.0,16.0,1.0,54.0,109.0,205.0,77.0,31.0,163.0,282.0,56.0,271.0,333.0,-25.0,-108.0,-51.0,2025,10,33.0,,,,,,,,,,,,False
Arunachal Pradesh,Upper Subansiri,2025-11,2025-11-01,11.0,11.0,11.0,49.0,175.0,475.0,68.0,33.0,224.0,543.0,31.0,163.0,282.0,2.0,61.0,261.0,2025,11,23.0,31.0,,,,,31.0,31.0,,31.0,31.0,,True
Arunachal Pradesh,West Kameng,2025-10,2025-10-01,32.0,14.0,0.0,81.0,321.0,283.0,161.0,46.0,402.0,444.0,82.0,465.0,565.0,-36.0,-63.0,-121.0,2025,10,46.0,,,,,,,,,,,,False
Arunachal Pradesh,West Kameng,2025-11,2025-11-01,20.0,19.0,7.0,66.0,365.0,256.0,231.0,46.0,431.0,487.0,46.0,402.0,444.0,0.0,29.0,43.0,2025,11,21.0,46.0,,,,,46.0,46.0,,46.0,46.0,,True
Arunachal Pradesh,West Siang,2025-10,2025-10-01,27.0,16.0,0.0,59.0,287.0,300.0,106.0,43.0,346.0,406.0,80.0,995.0,607.0,-37.0,-649.0,-201.0,2025,10,44.0,,,,,,,,,,,,False
Arunachal Pradesh,West Siang,2025-11,2025-11-01,21.0,21.0,2.0,67.0,425.0,1100.0,80.0,44.0,492.0,1180.0,43.0,346.0,406.0,1.0,146.0,774.0,2025,11,25.0,43.0,,,,,43.0,43.0,,43.0,43.0,,True
Assam,Bajali,2025-10,2025-10-01,4.0,0.0,0.0,3.0,82.0,0.0,3.0,4.0,85.0,3.0,12.0,225.0,9.0,-8.0,-140.0,-6.0,2025,10,8.0,,,,,,,,,,,,False
Assam,Bajali,2025-11,2025-11-01,3.0,3.0,2.0,17.0,160.0,1.0,2.0,8.0,177.0,3.0,4.0,85.0,3.0,4.0,92.0,0.0,2025,11,5.0,4.0,,,,,4.0,4.0,,4.0,4.0,,True
Assam,Baksa,2025-09,2025-09-01,493.0,215.0,1.0,288.0,2192.0,805.0,335.0,709.0,2480.0,1140.0,38.0,4835.0,1860.0,671.0,-2355.0,-720.0,2025,9,626.0,,,,,,,,,,,,False
Assam,Baksa,2025-10,2025-10-01,408.0,128.0,90.0,108.0,1777.0,759.0,1359.0,626.0,1885.0,2118.0,709.0,2480.0,1140.0,-83.0,-595.0,978.0,2025,10,485.0,709.0,,,,,709.0,709.0,,709.0,709.0,,True
Assam,Baksa,2025-11,2025-11-01,322.0,138.0,25.0,184.0,2642.0,1796.0,597.0,485.0,2826.0,2393.0,626.0,1885.0,2118.0,-141.0,941.0,275.0,2025,11,409.0,626.0,709.0,,,,667.5,667.5,58.68986283848344,667.5,667.5,58.68986283848344,True
Assam,Barpeta,2025-07,2025-07-01,3310.0,895.0,184.0,678.0,5327.0,3080.0,2135.0,4389.0,6005.0,5215.0,68.0,10002.0,10804.0,4321.0,-3997.0,-5589.0,2025,7,3702.0,,,,,,,,,,,,False
Assam,Barpeta,2025-09,2025-09-01,2848.0,843.0,11.0,1066.0,9856.0,7988.0,2103.0,3702.0,10922.0,10091.0,4389.0,6005.0,5215.0,-687.0,4917.0,4876.0,2025,9,1736.0,4389.0,,,,,4389.0,4389.0,,4389.0,4389.0,,True
Assam,Barpeta,2025-10,2025-10-01,1303.0,408.0,25.0,540.0,6060.0,10294.0,7012.0,1736.0,6600.0,17306.0,3702.0,10922.0,10091.0,-1966.0,-4322.0,7215.0,2025,10,1838.0,3702.0,4389.0,,,,4045.5,4045.5,485.78235867515815,4045.5,4045.5,485.78235867515815,True
Assam,Barpeta,2025-11,2025-11-01,1286.0,394.0,158.0,787.0,9011.0,8078.0,3943.0,1838.0,9798.0,12021.0,1736.0,6600.0,17306.0,102.0,3198.0,-5285.0,2025,11,1073.0,1736.0,3702.0,4389.0,,,3275.6666666666665,3702.0,1376.9249555924728,3275.6666666666665,3702.0,1376.9249555924728,True
Assam,Biswanath,2025-10,2025-10-01,148.0,72.0,1.0,78.0,1331.0,397.0,935.0,221.0,1409.0,1332.0,337.0,2079.0,901.0,-116.0,-670.0,431.0,2025,10,336.0,,,,,,,,,,,,False
Assam,Biswanath,2025-11,2025-11-01,203.0,100.0,33.0,136.0,1664.0,584.0,274.0,336.0,1800.0,858.0,221.0,1409.0,1332.0,115.0,391.0,-474.0,2025,11,185.0,221.0,,,,,221.0,221.0,,221.0,221.0,,True
Assam,Bongaigaon,2025-04,2025-04-01,221.0,87.0,61.0,348.0,4007.0,4512.0,1135.0,369.0,4355.0,5647.0,89.0,9380.0,4181.0,280.0,-5025.0,1466.0,2025,4,303.0,,,,,,,,,,,,False
Assam,Bongaigaon,2025-07,2025-07-01,236.0,51.0,16.0,636.0,5760.0,1549.0,1261.0,303.0,6396.0,2810.0,369.0,4355.0,5647.0,-66.0,2041.0,-2837.0,2025,7,901.0,369.0,,,,,369.0,369.0,,369.0,369.0,,True
Assam,Bongaigaon,2025-09,2025-09-01,734.0,161.0,6.0,502.0,4784.0,1938.0,772.0,901.0,5286.0,2710.0,303.0,6396.0,2810.0,598.0,-1110.0,-100.0,2025,9,422.0,303.0,369.0,,,,336.0,336.0,46.66904755831214,336.0,336.0,46.66904755831214,True
Assam,Bongaigaon,2025-10,2025-10-01,313.0,81.0,28.0,278.0,2713.0,4038.0,2546.0,422.0,2991.0,6584.0,901.0,5286.0,2710.0,-479.0,-2295.0,3874.0,2025,10,494.0,901.0,303.0,369.0,,,524.3333333333334,369.0,327.8678595613381,524.3333333333334,369.0,327.8678595613381,True
Assam,Bongaigaon,2025-11,2025-11-01,385.0,95.0,14.0,348.0,4129.0,3207.0,1380.0,494.0,4477.0,4587.0,422.0,2991.0,6584.0,72.0,1486.0,-1997.0,2025,11,370.0,422.0,901.0,303.0,,,542.0,422.0,316.5454153830063,498.75,395.5,272.5489252715312,True
Assam,Cachar,2025-09,2025-09-01,2579.0,871.0,13.0,1027.0,12108.0,5501.0,2305.0,3463.0,13135.0,7806.0,5873.0,1782.0,7360.0,-2410.0,11353.0,446.0,2025,9,1881.0,,,,,,,,,,,,False
Assam,Cachar,2025-10,2025-10-01,1150.0,427.0,304.0,672.0,7908.0,4234.0,3870.0,1881.0,8580.0,8104.0,3463.0,13135.0,7806.0,-1582.0,-4555.0,298.0,2025,10,1884.0,3463.0,,,,,3463.0,3463.0,,3463.0,3463.0,,True
Assam,Cachar,2025-11,2025-11-01,1167.0,540.0,177.0,954.0,9936.0,3629.0,2069.0,1884.0,10890.0,5698.0,1881.0,8580.0,8104.0,3.0,2310.0,-2406.0,2025,11,1033.0,1881.0,3463.0,,,,2672.0,2672.0,1118.6429278371181,2672.0,2672.0,1118.6429278371181,True
Assam,Charaideo,2025-10,2025-10-01,106.0,63.0,0.0,89.0,1666.0,548.0,343.0,169.0,1755.0,891.0,299.0,2184.0,1622.0,-130.0,-429.0,-731.0,2025,10,225.0,,,,,,,,,,,,False
Assam,Charaideo,2025-11,2025-11-01,144.0,80.0,1.0,167.0,1707.0,594.0,206.0,225.0,1874.0,800.0,169.0,1755.0,891.0,56.0,119.0,-91.0,2025,11,141.0,169.0,,,,,169.0,169.0,,169.0,169.0,,True
Assam,Chirang,2025-09,2025-09-01,335.0,175.0,1.0,196.0,1898.0,639.0,487.0,511.0,2094.0,1126.0,56.0,1890.0,2290.0,455.0,204.0,-1164.0,2025,9,229.0,,,,,,,,,,,,False
Assam,Chirang,2025-10,2025-10-01,145.0,83.0,1.0,140.0,1945.0,2070.0,2074.0,229.0,2085.0,4144.0,511.0,2094.0,1126.0,-282.0,-9.0,3018.0,2025,10,360.0,511.0,,,,,511.0,511.0,,511.0,511.0,,True
Assam,Chirang,2025-11,2025-11-01,223.0,135.0,2.0,288.0,2515.0,2961.0,977.0,360.0,2803.0,3938.0,229.0,2085.0,4144.0,131.0,718.0,-206.0,2025,11,316.0,229.0,511.0,,,,370.0,370.0,199.4041122946064,370.0,370.0,199.4041122946064,True
Assam,Darrang,2025-10,2025-10-01,672.0,306.0,107.0,441.0,3962.0,1420.0,1646.0,1085.0,4403.0,3066.0,1784.0,6390.0,2507.0,-699.0,-1987.0,559.0,2025,10,1662.0,,,,,,,,,,,,False
Assam,Darrang,2025-11,2025-11-01,762.0,325.0,575.0,490.0,3900.0,1789.0,998.0,1662.0,4390.0,2787.0,1085.0,4403.0,3066.0,577.0,-13.0,-279.0,2025,11,997.0,1085.0,,,,,1085.0,1085.0,,1085.0,1085.0,,True
Assam,Dhemaji,2025-09,2025-09-01,566.0,274.0,66.0,448.0,3981.0,2033.0,532.0,906.0,4429.0,2565.0,85.0,6513.0,2456.0,821.0,-2084.0,109.0,2025,9,664.0,,,,,,,,,,,,False
Assam,Dhemaji,2025-10,2025-10-01,267.0,140.0,257.0,248.0,3376.0,1034.0,2110.0,664.0,3624.0,3144.0,906.0,4429.0,2565.0,-242.0,-805.0,579.0,2025,10,827.0,906.0,,,,,906.0,906.0,,906.0,906.0,,True
Assam,Dhemaji,2025-11,2025-11-01,441.0,175.0,211.0,290.0,2994.0,1266.0,711.0,827.0,3284.0,1977.0,664.0,3624.0,3144.0,163.0,-340.0,-1167.0,2025,11,567.0,664.0,906.0,,,,785.0,785.0,171.1198410471445,785.0,785.0,171.1198410471445,True
Assam,Dhubri,2025-06,2025-06-01,323.0,198.0,24.0,184.0,2014.0,2047.0,1607.0,545.0,2198.0,3654.0,416.0,11894.0,8420.0,129.0,-9696.0,-4766.0,2025,6,1107.0,,,,,,,,,,,,False
Assam,Dhubri,2025-07,2025-07-01,774.0,306.0,27.0,695.0,5012.0,3790.0,2218.0,1107.0,5707.0,6008.0,545.0,2198.0,3654.0,562.0,3509.0,2354.0,2025,7,3829.0,545.0,,,,,545.0,545.0,,545.0,545.0,,True
Assam,Dhubri,2025-09,2025-09-01,2776.0,1048.0,5.0,1812.0,16503.0,3958.0,1337.0,3829.0,18315.0,5295.0,1107.0,5707.0,6008.0,2722.0,12608.0,-713.0,2025,9,1826.0,1107.0,545.0,,,,826.0,826.0,397.39401102683973,826.0,826.0,397.39401102683973,True
Assam,Dhubri,2025-10,2025-10-01,1260.0,458.0,108.0,611.0,7475.0,2540.0,4306.0,1826.0,8086.0,6846.0,3829.0,18315.0,5295.0,-2003.0,-10229.0,1551.0,2025,10,1878.0,3829.0,1107.0,545.0,,,1827.0,1107.0,1756.4065588581705,1827.0,1107.0,1756.4065588581705,True
Assam,Dhubri,2025-11,2025-11-01,1264.0,592.0,22.0,953.0,10470.0,3503.0,1830.0,1878.0,11423.0,5333.0,1826.0,8086.0,6846.0,52.0,3337.0,-1513.0,2025,11,1313.0,1826.0,3829.0,1107.0,,,2254.0,1826.0,1410.5704519803326,1826.75,1466.5,1434.10003718941,True
Assam,Dibrugarh,2025-09,2025-09-01,652.0,306.0,52.0,524.0,6071.0,1789.0,868.0,1010.0,6595.0,2657.0,36.0,5880.0,3759.0,974.0,715.0,-1102.0,2025,9,680.0,,,,,,,,,,,,False
Assam,Dibrugarh,2025-10,2025-10-01,362.0,174.0,144.0,250.0,3338.0,776.0,734.0,680.0,3588.0,1510.0,1010.0,6595.0,2657.0,-330.0,-3007.0,-1147.0,2025,10,853.0,1010.0,,,,,1010.0,1010.0,,1010.0,1010.0,,True
Assam,Dibrugarh,2025-11,2025-11-01,409.0,226.0,218.0,381.0,4835.0,1584.0,696.0,853.0,5216.0,2280.0,680.0,3588.0,1510.0,173.0,1628.0,770.0,2025,11,427.0,680.0,1010.0,,,,845.0,845.0,233.3452377915607,845.0,845.0,233.3452377915607,True
Assam,Dima Hasao,2025-10,2025-10-01,0.0,7.0,2.0,1.0,35.0,2.0,3.0,9.0,36.0,5.0,13.0,49.0,3.0,-4.0,-13.0,2.0,2025,10,6.0,,,,,,,,,,,,False
Assam,Dima Hasao,2025-11,2025-11-01,1.0,5.0,0.0,1.0,59.0,3.0,4.0,6.0,60.0,7.0,9.0,36.0,5.0,-3.0,24.0,2.0,2025,11,3.0,9.0,,,,,9.0,9.0,,9.0,9.0,,True
Assam,Goalpara,2025-09,2025-09-01,1671.0,448.0,29.0,718.0,6764.0,1668.0,823.0,2148.0,7482.0,2491.0,2898.0,6617.0,2666.0,-750.0,865.0,-175.0,2025,9,996.0,,,,,,,,,,,,False
Assam,Goalpara,2025-10,2025-10-01,750.0,224.0,22.0,352.0,3851.0,2492.0,2277.0,996.0,4203.0,4769.0,2148.0,7482.0,2491.0,-1152.0,-3279.0,2278.0,2025,10,1086.0,2148.0,,,,,2148.0,2148.0,,2148.0,2148.0,,True
